date,strategy_net,benchmark_net
2023-01-03,0.7674601136679116,0.6520242539097588
2023-01-04,0.7779519064032435,0.6602078281875253
2023-01-05,0.7756230873030364,0.6581369608259935
2023-01-09,0.7879307299951774,0.6695713780746073
2023-01-10,0.7911471091375037,0.67413251323091
2023-01-11,0.7991019747759458,0.6838896150978397
2023-01-12,0.8116120315107793,0.6994026837190328
2023-01-17,0.8324594910498669,0.731383791711945
2023-01-18,0.8272280045900624,0.7237761873170045
2023-01-19,0.8297566325554153,0.7280997974691584
2023-01-30,0.8475303143231185,0.7543393206565865
2023-01-31,0.857635085950413,0.7636932492678498
2023-02-01,0.8632920365633816,0.7721897606759547
2023-02-02,0.8628776001490897,0.7708604737877954
2023-02-06,0.8486088745363211,0.7556883249605548
2023-02-07,0.8539298718943044,0.7631588064552657
2023-02-08,0.8540515424178726,0.7607551164636771
2023-02-09,0.8419797756419031,0.7441661293573376
2023-02-13,0.8500299399901049,0.7497637414115136
2023-02-14,0.8504910183076703,0.7532345847979837
2023-02-15,0.8616494400669905,0.7762357759616032
2023-02-16,0.8468668853120065,0.760367823240968
2023-02-21,0.8520235851828089,0.7692842799366288
2023-02-22,0.8497617380571899,0.765893886037203
2023-02-23,0.846049071759157,0.7620467159052274
2023-02-27,0.8419848928429752,0.7559605198902029
2023-02-28,0.8442411323934537,0.7548285886878325
2023-03-01,0.8446167807095902,0.758601867865061
2023-03-02,0.8475650988771167,0.759603802615701
2023-03-06,0.8397157150505343,0.7474472775701896
2023-03-07,0.8321832536102273,0.7403636906479227
2023-03-08,0.8287043779511659,0.734418480557153
2023-03-09,0.8104171165456409,0.7115422361507341
2023-03-13,0.8282793598617701,0.7525315092156746
2023-03-14,0.8364798239623564,0.7626100068762877
2023-03-15,0.827879008126469,0.7540111547583366
2023-03-16,0.8388725912830929,0.7670561793211218
2023-03-20,0.8521978185334981,0.7948498343668243
2023-03-21,0.8599280518523144,0.8031771136767967
2023-03-22,0.8546116903698594,0.7931277865537827
2023-03-23,0.8589293449701273,0.8031870857012094
2023-03-27,0.8539226055068418,0.7925417054369156
2023-03-28,0.8544593208635993,0.7937127536145763
2023-03-29,0.867335993183808,0.8102519174415118
2023-03-30,0.8690749892211841,0.8096132090833222
2023-04-03,0.8797473991022526,0.8157356061851934
2023-04-05,0.877757535249453,0.8167093411421465
2023-04-06,0.8814360242485499,0.8182254542940453
2023-04-10,0.8852281477436595,0.8325761128706589
2023-04-11,0.8869946898813874,0.8377297841916138
2023-04-12,0.8814412473728289,0.8317740789632467
2023-04-13,0.8900373179762453,0.8415316580423404
2023-04-17,0.8948937950904156,0.8379370086722466
2023-04-18,0.8944304031143153,0.8446182560113608
2023-04-19,0.8875792725053978,0.8291137412782068
2023-04-20,0.8749156782135351,0.8168882134223435
2023-04-24,0.8650987390830334,0.8055999622456632
2023-04-25,0.8625447441040865,0.8088139984591524
2023-04-26,0.8648353085532686,0.8107505236552723
2023-04-27,0.8795021867293057,0.82894384278492
2023-05-03,0.8745164954307358,0.8218949997546989
2023-05-04,0.8700271862383742,0.8172712090096221
2023-05-08,0.8737541970825248,0.8120878310218458
2023-05-09,0.8687529892583058,0.8084202884699043
2023-05-10,0.8695625312571962,0.8089727422868984
2023-05-11,0.8610381882683166,0.7987711275137733
2023-05-15,0.8668545997919782,0.8039853277812352
2023-05-16,0.8621783042953859,0.7997132527193681
2023-05-17,0.8671149971544402,0.8063390683413323
2023-05-18,0.8670970957828773,0.8024141194411198
2023-05-22,0.8633934787837474,0.8002867339540044
2023-05-23,0.8549371049557457,0.7972844477393088
2023-05-24,0.8485126266180532,0.7860720249866852
2023-05-25,0.8519423959172111,0.7898125830499888
2023-05-30,0.854869177056297,0.8018791544880527
2023-05-31,0.8522949906292152,0.7963113052298907
2023-06-01,0.8602229636678936,0.798837297114491
2023-06-05,0.8548916512057836,0.787649635014023
2023-06-06,0.8590233698896791,0.8022501237462654
2023-06-07,0.8581798027797336,0.794754934676331
2023-06-08,0.8626460398712531,0.7991041502248202
2023-06-12,0.8674112266741738,0.7979962519341571
2023-06-13,0.869718870832497,0.7999871117127998
2023-06-14,0.8739495390278389,0.7962636039642004
2023-06-15,0.8842086174593295,0.8070766485185905
2023-06-20,0.879242812941121,0.8255158241632713
2023-06-26,0.879179672568786,0.8396308152889255
2023-06-27,0.883883207079914,0.8462869550728993
2023-06-28,0.8799958958840326,0.8393839184462969
2023-06-29,0.8848307975098535,0.8454365150400005
2023-07-03,0.8979830229573125,0.8597996757494772
2023-07-05,0.8893601840293417,0.8492459959644993
2023-07-06,0.8826946885489197,0.8401182651906817
2023-07-10,0.8890382576606956,0.8481585128149745
2023-07-11,0.8892650099072319,0.8500128864299031
2023-07-12,0.8975670737773093,0.8541056286593562
2023-07-13,0.9039678317902491,0.8664819420917861
2023-07-17,0.8963065595783052,0.8519468846427832
2023-07-18,0.8978291106689629,0.851129510520315
2023-07-19,0.8958491069523771,0.8502337757707762
2023-07-20,0.8927866650069229,0.8471867081515403
2023-07-24,0.9027962489135014,0.8494269114382862
2023-07-25,0.903131382851532,0.8501219913293411
2023-07-26,0.9030782364946657,0.8510205366073832
2023-07-27,0.9099738689896743,0.8544620338203633
2023-07-31,0.9148829908501205,0.8582656608890555
2023-08-01,0.9131585630650295,0.8600725865783762
2023-08-02,0.9081476455487433,0.853599534662118
2023-08-03,0.908340157889843,0.8539667941126845
2023-08-07,0.9065805338832624,0.8524304338605092
2023-08-08,0.9060133220248524,0.8557676349078919
2023-08-09,0.9031037671364562,0.8526410751781488
2023-08-10,0.8945857111053894,0.844991277848312
2023-08-14,0.8931583942591663,0.8434090717304168
2023-08-15,0.8847294140778267,0.8358664022712096
2023-08-16,0.8808828513084441,0.8302738456943125
2023-08-17,0.8646330871351708,0.8044650096384655
2023-08-21,0.8629664964694602,0.7995126829890299
2023-08-22,0.8560008560686133,0.7936992194028378
2023-08-23,0.8646194673630083,0.8023890881415391
2023-08-24,0.8585117006891249,0.7966543181449478
2023-08-28,0.8690273686495039,0.803835431658169
2023-08-29,0.8820721188886407,0.8239710303095321
2023-08-30,0.8798497769657372,0.8192916035885278
2023-08-31,0.8756285029509803,0.8071967609381241
2023-09-05,0.8757363682353067,0.806449055809929
2023-09-06,0.8680335471094108,0.8005299299652098
2023-09-07,0.8673897220362202,0.803526768227681
2023-09-11,0.8676685865804539,0.7960253122575912
2023-09-12,0.8664490543946632,0.8000250260671505
2023-09-13,0.8683987375148204,0.8040531647801092
2023-09-14,0.8711281800929969,0.8076626125303521
2023-09-18,0.8670286559607238,0.8069241532981551
2023-09-19,0.8668175282815866,0.809795727255844
2023-09-20,0.8596384769958996,0.804046342270513
2023-09-21,0.8564185163925214,0.7989661507140097
2023-09-25,0.8520012893479303,0.7935662665748304
2023-09-26,0.8463167207788553,0.7893891562242831
2023-09-27,0.8461676790358423,0.7902319005928322
2023-10-09,0.8547346305810739,0.8039339650921399
2023-10-10,0.8569196117346795,0.8041497253615724
2023-10-11,0.8594432780579747,0.8027572714947009
2023-10-12,0.852965327890717,0.7971555755502059
2023-10-16,0.8608603763815484,0.814161686485853
2023-10-17,0.8577932521265373,0.8110015721217999
2023-10-18,0.8450215045502546,0.8009084828380196
2023-10-19,0.8410287330842883,0.8005403041544165
2023-10-23,0.8511767693768881,0.8355056721388725
2023-10-24,0.8589398844887977,0.8461709119768274
2023-10-25,0.8559960526695894,0.8476688461177087
2023-10-26,0.8543882143446995,0.8453440206330034
2023-10-30,0.8594574997920853,0.8508865213632912
2023-10-31,0.8624343476232693,0.8539080965139719
2023-11-01,0.8677066938828502,0.8620243149133207
2023-11-02,0.8768518675314473,0.8660598567693653
2023-11-06,0.8853761886345514,0.8730962573750171
2023-11-07,0.886893794685449,0.8761575216486731
2023-11-08,0.8881210790274825,0.878375027323064
2023-11-09,0.8858580751912422,0.8828034059822727
2023-11-13,0.8907333751177405,0.8848375010199164
2023-11-14,0.8983693516648894,0.8852588044129287
2023-11-15,0.9035382153645074,0.9021783165031153
2023-11-16,0.8982521581762154,0.8887232557951139
2023-11-20,0.9075635223454535,0.9029827982930877
2023-11-21,0.8974395449999578,0.8855252642066729
2023-11-22,0.9063466343760168,0.9018534459009308
2023-11-27,0.9009471366617893,0.896536088218701
2023-11-28,0.9001321239336247,0.8988894356446262
2023-11-29,0.9007602025749468,0.899639772374622
2023-11-30,0.9004901193975924,0.8986428025978157
2023-12-04,0.9026443885030361,0.9250946081284837
2023-12-05,0.9086295532786342,0.9408099248708418
2023-12-06,0.9052895764955013,0.9365683861143915
2023-12-07,0.9079894968601716,0.9362112350708589
2023-12-11,0.9093438967827642,0.9267160876955229
2023-12-12,0.9048480236076536,0.9247611585894843
2023-12-13,0.9116241646889801,0.9376246516801058
2023-12-14,0.9119740113712866,0.938774219600832
2023-12-18,0.9100750492202867,0.935393489145623
2023-12-19,0.9069065267861763,0.9310815323712
2023-12-20,0.909356766409552,0.9401475594916007
2023-12-21,0.9142926016345253,0.9451014878082726
2023-12-26,0.9131949695319371,0.9372685261005852
2023-12-27,0.9260113081403665,0.9519153515638209
2023-12-28,0.9259075643758458,0.9472543995893832
2024-01-02,0.9218823997320588,0.9573974275140177
2024-01-03,0.9099494337985704,0.9369167598621074
2024-01-04,0.909575221726414,0.9437555547037126
2024-01-08,0.9179561052136913,0.9651742116015826
2024-01-09,0.9136098713595323,0.9574211541954113
2024-01-10,0.9194026379686728,0.9647966428926175
2024-01-11,0.9171140303750459,0.9613625272362338
2024-01-16,0.902042303219055,0.9328941589213396
2024-01-17,0.9045871737048471,0.9329533158232074
2024-01-18,0.9041679105075388,0.9247173710773232
2024-01-22,0.9011644635697574,0.9125286879525717
2024-01-23,0.9087372969416009,0.920201610461419
2024-01-24,0.917713028056618,0.9281364590256426
